Property_ID,County,Address,Zip_Code,Crime_Rate,Bedrooms,Bathrooms,Walkability_Score,Floor,New_Construction,Renovated,Washer_Dryer,Trash_Service,Average_Rent
05268353-5723-4bed-b0da-e4cb6b8e54dd,Santa Clara,"930 Pierce Fall Apt. 583, Port Amberburgh, IA 65983",17844,4.6,1,2,60,1,False,True,True,INCLUDED,$2619
8ef9be6a-53c5-4c46-bfa3-ac01aaa30939,San Francisco,"8856 Davis Village Apt. 873, South Nicoletown, FL 76900",55207,4.7,4,1,95,3,False,True,False,NOT_INCLUDED,$2391
e3453241-6e72-4d35-8900-f625b3c9a52b,Alameda,"2842 Wendy Ports Suite 925, Contrerasview, WA 67613",13931,2.4,3,2,78,2,False,False,True,NOT_INCLUDED,$3122
6729105e-4d18-4abb-b5ca-f8abb5d36e2e,Santa Clara,"4687 William Streets Suite 110, Stewartmouth, DE 58310",32210,4.5,3,3,61,3,True,True,True,INCLUDED,$2345
c49a34af-3a28-4abc-95b0-5f35f816fe2f,Solano,"76304 Lori Villages, Carrillofurt, AR 18773",70241,4.3,2,2,68,1,False,False,False,NOT_INCLUDED,$2669
948cf96c-f164-46d3-828a-d38d2a228e20,Alameda,"3199 Brendan Mills, Lake Gabriel, NJ 87631",38369,2.2,4,3,76,2,False,False,True,INCLUDED,$3432
e23d7614-dd0f-4b2a-9d51-d100c75ad92a,Santa Clara,"5062 Daniel Road Suite 688, South Elizabethport, MN 65634",67685,3.5,3,2,76,2,True,True,True,INCLUDED,$2129
53bc3ec8-1be8-4bcd-ae8c-e0b4c613b0d0,Sonoma,"71574 Steven Lights, Branditon, GU 25093",26601,3.2,1,2,76,4,True,True,False,NOT_INCLUDED,$2535
370f5d90-030a-4170-8785-950c15a15735,Santa Clara,"85587 John Radial, West Debbie, MI 50617",78792,2.3,1,1,76,4,True,True,False,NOT_INCLUDED,$2415
7899de32-f23a-40ce-b2af-3227c09d4d57,Sonoma,"77769 Allen Keys Suite 858, Blackburnfurt, NC 92338",58621,4.5,4,3,79,3,False,True,False,INCLUDED,$3468
511d35b8-c409-42f6-a691-7937ea203e40,Contra Costa,"36784 Walker Lights Suite 526, Port Brendaton, WV 68262",31775,4.5,4,3,88,1,False,False,True,INCLUDED,$2142
98fdf30e-9e48-4292-9813-4d4bd7379498,San Francisco,"Unit 5663 Box 9210, DPO AE 15557",17281,4.8,4,3,82,3,False,True,False,INCLUDED,$3887
f731e6a2-ef10-47f0-8086-39ffebd6f34a,Santa Clara,"2857 Griffith Crossroad, East Fred, SD 62567",01381,2.4,2,3,73,1,True,False,False,NOT_INCLUDED,$2098
7bf0d51e-900d-45ad-897e-0725c81effcd,Napa,"PSC 6850, Box 7168, APO AA 26518",21697,2.8,1,3,67,4,True,True,True,INCLUDED,$3344
736c300a-f218-4f81-bc88-598756c1ad53,Santa Clara,"209 Goodwin Circles, Port Sandraside, KY 34011",38752,4.6,3,2,69,4,True,False,True,NOT_INCLUDED,$2550
ced74f71-bf08-440d-89be-23d79671853e,Sonoma,"8400 Patricia Tunnel, Lake Hollybury, DC 51191",94188,3.3,3,1,69,4,True,True,True,INCLUDED,$3190
06e48cf3-de56-439a-abb1-dceae027cc16,San Mateo,"4378 Hamilton Expressway, Brockmouth, NJ 79121",17504,2.7,3,3,69,4,False,True,True,INCLUDED,$2753
f32ded27-3b89-4515-b3c5-949aeae613b1,Sonoma,"921 Wilson Greens Suite 756, New Mark, FM 41080",02319,2.9,1,3,60,2,False,False,True,NOT_INCLUDED,$2688
d51af995-29ab-4661-b96a-d242cfc5104e,Napa,"711 Simmons Terrace, Ruizhaven, ID 32403",63788,2.3,2,1,77,4,False,True,False,NOT_INCLUDED,$3201
1a4eeecd-3df1-48da-ad76-e9c085ce2cd6,San Mateo,"42058 Angela Glen, Kevinstad, MP 14237",12694,2.2,2,1,73,1,True,True,True,NOT_INCLUDED,$2097
18f1966c-db66-491e-bf05-54feb0245836,San Francisco,"Unit 4774 Box 0854, DPO AE 56462",65019,4.6,1,3,72,3,False,False,False,NOT_INCLUDED,$3904
39375e9a-3a0e-4cf2-916c-02d3b2a29326,Alameda,"0453 Davis Islands Apt. 993, New Zacharyfort, ND 13637",05311,2.0,3,3,63,1,True,False,False,INCLUDED,$3667
5c24e59e-bd20-41c3-b930-6048086d4fa4,San Francisco,"274 Cuevas Rue, West Shelia, VT 39354",52079,2.1,3,1,70,1,True,False,True,INCLUDED,$2906
2b12d41d-7386-48ea-a64a-3ab726721663,Contra Costa,"282 Courtney Ridges, Torresborough, PW 51295",03059,4.5,3,2,84,1,False,False,False,INCLUDED,$2106
f6056524-595c-4d84-ac99-9782c0408cae,Sonoma,"Unit 6347 Box 4973, DPO AP 26188",34854,2.2,1,1,89,4,False,True,True,NOT_INCLUDED,$2888
31aa1d53-949e-4fab-b14e-2d98bbe15b25,Marin,"39346 Bryan Mountains, Scotttown, OR 24726",09735,2.4,4,3,95,1,True,False,False,INCLUDED,$2722
0773e782-9787-4afa-9e18-7061045b5d9c,Contra Costa,"291 Waters Greens, Port Patriciaville, WV 57482",78922,3.3,3,1,61,4,True,False,True,NOT_INCLUDED,$2432
8153af3a-defb-49c2-8ea3-8e838a302a29,Solano,"7727 Hodge Circles Apt. 160, North Frankbury, MP 31629",38744,2.1,2,3,89,3,True,False,False,NOT_INCLUDED,$3505
18c8ffdb-f5da-4ab2-9132-0c0db67df7d2,Contra Costa,"5007 Tammy Valley Apt. 454, Katherinefurt, MP 52626",39099,3.4,4,1,65,3,True,False,True,NOT_INCLUDED,$3758
4f31d3a7-a409-4813-b30d-e01085fca9af,Sonoma,"USS Reynolds, FPO AE 90580",82405,3.6,2,1,63,1,False,False,False,NOT_INCLUDED,$2979
e0d23f7e-87d7-4700-83e6-6d1560a51e35,Alameda,"26527 Scott Creek Suite 951, Timothyshire, OK 66133",38186,3.1,2,1,65,4,False,True,True,NOT_INCLUDED,$3605
bb0f5ada-fb0e-4935-a197-3ed6dc20626b,Contra Costa,"076 Stephen Way, New Charleschester, TX 78966",44069,3.7,3,2,64,1,True,True,True,NOT_INCLUDED,$3800
ec582add-125e-49b5-b82e-1cd4cc6aa687,Sonoma,"9323 Christie Oval, Port Scottport, MA 76278",55784,3.4,1,3,79,4,False,True,True,NOT_INCLUDED,$3826
098f7784-366c-42f0-8726-d3a0fd41acc4,San Mateo,"2237 Morgan Islands Suite 117, Port Alexa, UT 33843",78072,4.2,4,1,62,4,True,True,False,INCLUDED,$3409
dbd798fc-09fb-4b78-8c01-4e25bf103482,Alameda,"7127 Susan Station Suite 869, North Bill, MT 36171",36247,3.8,4,1,75,4,True,False,False,INCLUDED,$2627
bd22321c-8c3c-4dde-854d-42f3d7a03450,Solano,"PSC 4267, Box 5903, APO AP 04126",41075,2.1,1,2,68,2,True,False,False,INCLUDED,$3793
c10a99e3-31af-4f7e-a4b1-480b61db109a,Napa,"PSC 5797, Box 1217, APO AP 65621",77516,2.3,1,3,89,2,True,False,False,INCLUDED,$2530
af9fa0e2-bc67-45b5-a73b-9a7be3df975d,Contra Costa,"PSC 5481, Box 8726, APO AP 11623",75767,4.0,3,3,85,4,False,False,True,INCLUDED,$2161
35e2a917-b7a0-43d1-9e01-2c42ced0e058,Santa Clara,"8554 Sabrina Brooks, Rachelmouth, NY 06972",64396,3.4,4,1,80,3,True,False,True,NOT_INCLUDED,$3444
e86501eb-fcde-4367-9d42-c516ab45e8ce,Alameda,"974 Casey Corners, Brownfurt, PR 35645",48252,2.7,3,2,71,4,False,True,False,NOT_INCLUDED,$3863
1b5f153d-1b1e-4327-8971-c70b6dc99f0a,Contra Costa,"86226 George Harbor Suite 796, North Charles, DC 14996",27334,2.5,2,1,64,1,False,True,False,INCLUDED,$2864
6ee05039-5843-4d7f-b99d-d8f69119000a,Contra Costa,"9193 Edwards Plain, Haysville, OK 28991",74392,2.0,4,3,81,2,True,False,False,NOT_INCLUDED,$2469
7e8bd526-d748-438c-a878-57b95f3047cc,San Mateo,"5748 Woods Mission, East Dustin, GU 81886",38532,2.4,2,3,83,4,False,True,False,INCLUDED,$3013
72e29b17-2a05-419a-8aa3-287f8a62561f,Napa,"95237 Jones Forges Apt. 861, Jodihaven, CT 15184",14675,2.0,2,3,98,3,False,True,True,NOT_INCLUDED,$3193
c749663c-350d-4037-9129-9cb8ae4b7580,Santa Clara,"2524 Cameron Cape, Alimouth, VI 82419",66790,4.4,3,1,88,3,False,True,False,INCLUDED,$3823
88c2c64d-042c-4033-8cf8-faca64777a3a,Napa,"37869 Christine Harbor, Port Kimberlyburgh, GU 32056",64736,2.0,3,3,96,1,False,False,False,INCLUDED,$2777
e8a1f55a-e3b4-4a09-8d5d-3a5627ba5a32,Marin,"0583 Nicholas Forge, Dennisport, MA 66556",66407,3.4,1,2,82,3,False,False,False,INCLUDED,$3642
0080a76e-932c-452b-8165-4bcec3813b6a,Sonoma,"1395 Glen Place Apt. 301, North Elizabethmouth, NH 71503",96535,3.9,1,1,70,3,False,True,False,INCLUDED,$3959
8777aee0-8f7e-47ff-82a6-5feb391aecbd,Santa Clara,"Unit 3598 Box 1230, DPO AP 64658",48940,3.4,3,2,68,1,True,True,True,INCLUDED,$3810
bb04249f-e91e-4c4b-8c6b-62a8a9a0ec11,Napa,"8492 Ashley Fork, Jessicaland, ID 27305",56697,3.6,4,3,87,2,True,True,False,INCLUDED,$3457
659c3042-bdf9-4800-b882-60fa954e5362,San Mateo,"PSC 8134, Box 7774, APO AE 39026",48013,2.6,2,3,86,3,True,False,False,INCLUDED,$2639
2fded71a-6c13-4116-91e4-185bf93a8993,San Francisco,"682 Rodgers Valleys Suite 213, West Sharonfort, NY 67456",25456,2.9,2,1,73,4,False,True,True,INCLUDED,$3523
aa86c1d0-17cb-45b1-929f-942ad955aadc,Sonoma,"93893 Erica Creek Suite 398, Williamfurt, MT 98721",35823,3.8,2,2,66,3,True,False,False,INCLUDED,$3627
18334d5f-5799-4f1f-86bf-97768cb2bd73,San Mateo,"695 Smith Fort, Port Josephburgh, UT 26639",77991,4.9,1,3,81,2,False,True,True,INCLUDED,$2463
24fa8ce1-e2ad-4b4f-901d-94f639e7e92c,Santa Clara,"2797 Parker Shoals, Lindseyside, MI 49403",79739,2.2,3,1,67,2,True,True,True,INCLUDED,$3028
102511d3-ad17-47dc-b4ca-23fa9ed0eab6,Napa,"52864 Murphy Prairie, Kimberlyside, SD 91573",91504,3.1,1,1,80,3,True,False,True,NOT_INCLUDED,$3672
3f56875c-7b17-429d-8fe5-02d9b0248a0b,Marin,"588 Davis Ranch, Armstrongview, NC 54018",86755,3.8,1,3,75,1,False,True,True,INCLUDED,$3661
d54e682f-5acc-4347-9565-f5ce7c89fdfb,Marin,"086 Holmes Shoals, Bestside, NE 84165",48442,2.4,1,2,96,1,True,True,False,NOT_INCLUDED,$3373
ce40a3fa-f219-4f7d-b77e-675890e8ddd7,Contra Costa,"2201 Gregory Field, Lake Christineport, HI 65253",08066,4.7,1,1,89,4,True,True,False,NOT_INCLUDED,$3272
2e87f449-67d7-45c8-9acf-aa862fedb14f,Santa Clara,"8216 Dean Garden, Anitatown, NH 59771",17583,2.7,2,2,63,2,True,True,True,INCLUDED,$3879
239c84a7-5cda-42cb-b9c0-c09e4676ec43,Santa Clara,"23168 Debra Glen Suite 448, Jonathanborough, GA 91002",45481,4.3,2,3,93,4,False,False,False,INCLUDED,$3491
9c7e5916-8cfb-4d1f-b028-dd704c34c712,Solano,"115 Rowland Village, Campbellbury, SC 74563",51339,4.5,2,3,62,4,False,True,False,INCLUDED,$2951
23434e67-fa1d-4154-9259-53639b413d1f,Marin,"USNV Bailey, FPO AE 06416",98725,4.3,4,2,76,2,False,False,False,NOT_INCLUDED,$2065
76543acb-0f80-4773-8a69-802a3e7855f9,Napa,"PSC 8169, Box 4071, APO AE 32916",28559,4.3,4,3,88,2,False,True,True,INCLUDED,$2275
e4936bb8-212f-42ee-b495-82014a632c4f,San Mateo,"608 Berry Knoll, Kevinberg, NH 33606",35430,4.2,3,2,91,2,True,True,False,INCLUDED,$3386
3bfdc1f4-e04c-48bd-b479-6dec3d442615,Solano,"8520 Clark Station Apt. 354, South Grace, FM 66775",15890,4.6,4,2,97,1,True,True,True,NOT_INCLUDED,$3562
a9099440-98dd-4596-ba45-eb02f23059f3,San Francisco,"46285 Cassie Landing, Harrisonview, SC 21055",86612,3.4,3,3,85,3,False,False,True,NOT_INCLUDED,$2052
73e2f238-94c9-4b40-aeae-2ba4c8532224,Solano,"4325 Ryan Mission, Port Paige, GA 26236",45725,2.2,2,2,74,3,True,True,False,NOT_INCLUDED,$3667
3f4143ad-6dc3-4df0-9bb0-3db83a30b81d,Marin,"USNV Gardner, FPO AE 28378",29617,3.9,4,1,96,2,False,True,False,INCLUDED,$2569
0f09ed4f-b511-4aaf-a198-8085f67d188c,Marin,"51308 Joyce Avenue Suite 377, West Cynthia, VA 09365",59216,3.9,3,1,64,2,False,True,False,NOT_INCLUDED,$3262
7e03bd93-2b47-4b18-9f9a-a897a7c4a2de,Marin,"90522 Lucas Road, Sanchezchester, NC 62368",29785,3.3,4,1,69,2,True,False,True,INCLUDED,$3679
a88da2ae-01e6-45fa-b80b-9130e2922a4b,Santa Clara,"97336 Bennett River, South Pamelahaven, NY 44032",29567,4.2,1,2,92,1,True,True,True,NOT_INCLUDED,$2670
77a92a11-66cb-4243-8a0b-6185af1ba3e4,San Francisco,"56514 Dale Fields Apt. 509, Port Billy, DE 87450",39782,2.9,4,1,93,1,False,False,False,NOT_INCLUDED,$2982
18865984-378c-4290-b91c-16f52df0cf27,San Francisco,"USCGC Kaiser, FPO AE 74037",87103,3.4,1,3,95,3,True,False,True,INCLUDED,$2233
576dda25-a279-4523-84da-0d2249071a93,Solano,"7896 Luke Corner Apt. 919, West Cynthiaport, PR 10200",75222,3.5,3,2,89,3,False,True,False,NOT_INCLUDED,$3217
8c4f6967-8043-4f87-851a-e23da3c3eaba,San Francisco,"064 Emily Corners Suite 435, Bellfort, MP 71053",70136,5.0,4,2,61,2,False,False,False,INCLUDED,$3376
799af687-d9b9-43d2-970c-9d4d93f6b058,San Francisco,"271 Donna Roads Suite 657, Tapiaborough, KS 66037",77723,4.8,2,1,67,2,False,True,True,NOT_INCLUDED,$3416
5d4ec743-e6ac-49ea-859a-f9e16b7cd88e,San Francisco,"5349 Gomez Ridges Suite 623, South Karen, MH 21660",68238,3.8,4,1,88,4,False,True,False,NOT_INCLUDED,$3100
07fa7840-227b-4ef9-96bb-bd66c2c9206e,Napa,"6321 Clark Freeway, South Douglasport, OH 78642",16155,3.6,3,3,91,1,False,True,False,NOT_INCLUDED,$3272
7badd1fa-a9b7-4f67-b95e-97152b695bba,San Francisco,"007 Margaret Prairie, Lake Andrewland, NJ 46169",87751,2.3,1,3,78,2,True,True,True,NOT_INCLUDED,$3658
2ae5fd2d-4328-4fee-ae1d-e3cda2bf3266,Sonoma,"9730 Christopher Shoal Apt. 980, Port Mariaview, MS 88890",82753,3.8,3,3,89,1,True,True,False,INCLUDED,$2527
5eb481b1-e579-4c61-95e0-97ba7df76720,Marin,"USNS Ray, FPO AA 35426",45418,3.2,1,3,97,4,True,False,False,INCLUDED,$3204
8a2ea4b0-4006-4aad-8088-f93af97596e2,Santa Clara,"PSC 1534, Box 5832, APO AP 67234",61651,2.3,2,1,90,1,False,True,True,INCLUDED,$2750
e35bfb54-b21c-4f79-bb3a-29a5be3bcfae,Napa,"47512 Finley Grove, Monicaborough, AS 30250",88583,3.6,4,3,75,1,True,False,True,INCLUDED,$2826
26258d9f-9768-4312-b631-3094a89c63b3,Santa Clara,"97076 Perez Shoals, New Robertaland, MP 85003",61765,2.2,3,3,86,1,False,False,True,NOT_INCLUDED,$2013
2e8e42c6-1cdb-4678-98fe-a4891f8ef586,San Mateo,"6182 Robin Ville Apt. 152, Lisaville, IL 18504",32193,4.3,1,3,76,1,False,True,False,NOT_INCLUDED,$3791
d5310036-88ed-4216-b745-1938379dab0c,Sonoma,"847 Garcia Shores, Williamfurt, VA 70117",01351,4.9,2,1,86,2,False,False,False,NOT_INCLUDED,$2181
740938b8-45ed-466d-be4c-59682a71be22,San Francisco,"77130 Lisa Lake Apt. 223, Edwardshaven, AL 45041",43591,3.0,4,2,62,3,False,True,True,INCLUDED,$3628
55e19b1d-b41b-4470-9eb5-c4965861ea20,Santa Clara,"935 Smith Islands Apt. 099, Jenniferborough, IA 77570",40338,4.9,2,2,60,4,True,True,True,NOT_INCLUDED,$3916
98b4781a-ed2b-49c8-bd9a-43c0da4892b6,Napa,"803 Zimmerman Key Apt. 916, New Josephside, TN 75196",23289,3.3,4,1,98,4,True,True,True,INCLUDED,$3399
8f8cd6d5-41c4-4873-9220-92274f72e1f8,Sonoma,"040 Ball Springs Suite 782, Joanstad, KY 28575",61588,4.7,4,3,90,2,True,True,True,INCLUDED,$2030
9aee846f-512b-4e45-8822-1e778f051788,San Mateo,"48211 Russell Garden, Lake Lauren, VA 34158",67662,3.2,1,1,97,1,False,True,True,NOT_INCLUDED,$3471
17e3a9fb-86b1-466b-b033-7c8f477793a5,Sonoma,"59988 Mary Islands, Lake Karenview, ME 88771",02878,3.5,2,1,81,4,True,True,False,NOT_INCLUDED,$2005
682a9233-98f0-43c2-92e9-1a828fa60556,Contra Costa,"4578 Steven Estates, Galvanbury, NH 45345",92479,2.1,3,2,64,2,False,False,False,INCLUDED,$2283
508cee4e-fb79-42eb-b32a-be06517b14a7,Napa,"689 Barnes Corner, South Lindachester, MO 89891",55230,3.1,3,1,72,4,True,False,False,INCLUDED,$3301
47da24d9-b1ae-46c7-9db4-1a21b09ca000,Marin,"6648 Scott Extension Apt. 219, Sheriborough, GA 91653",60410,2.9,2,2,64,3,True,True,False,NOT_INCLUDED,$3816
b5fa5338-3ea3-4347-94ab-3fe4d74dc717,San Mateo,"5573 White Valleys Suite 093, Samuelport, GU 17135",09016,4.2,2,2,79,4,True,False,False,NOT_INCLUDED,$2297
2845f882-e081-4d1f-849a-45728ecce208,Sonoma,"PSC 6076, Box 8314, APO AP 98567",02104,2.5,3,2,96,3,True,False,False,NOT_INCLUDED,$2179
bc43eac1-7a74-4c91-b440-cc8a20d26821,Contra Costa,"1366 Jackson Greens, South Elizabeth, NV 06395",32879,2.6,4,2,84,4,True,True,True,INCLUDED,$3806
07ac8cc2-1a9e-41f0-97c1-4d8b98184fdd,San Mateo,"839 Warren Garden, Scottmouth, NE 49527",47826,2.7,2,3,64,3,False,True,False,INCLUDED,$2269
66e6fd11-913d-48b8-82f4-895b2d45b63e,San Francisco,"45860 Dustin Knoll Suite 238, Jackmouth, MA 50159",53056,3.3,4,2,96,2,False,True,True,NOT_INCLUDED,$3145
fa45fd19-b17b-40a9-823a-840e7cc39f36,San Francisco,"448 Robert Summit Apt. 574, Stacyport, DE 44574",18439,3.1,2,2,88,4,True,False,False,NOT_INCLUDED,$3570
80aa5c68-5148-412b-9f7f-207a1d981ddc,Santa Clara,"4633 Brian Fort, West John, MT 70717",88838,2.3,1,2,89,3,False,False,True,NOT_INCLUDED,$2433
e3fa8d95-42cf-41f0-aabf-925e4a1e92ea,Solano,"USNV Davidson, FPO AP 54770",66326,5.0,1,1,68,2,True,False,False,INCLUDED,$3914
72345d05-33c3-4fd3-a5db-64fda33fd833,Alameda,"37741 William Course, Dillonhaven, MI 49437",04477,4.2,4,3,77,1,False,False,False,INCLUDED,$3842
242220c9-0bd8-4a56-a055-5b32409f4714,Santa Clara,"407 Patricia Point, Youngville, OK 68391",24023,3.0,2,2,71,4,True,False,True,NOT_INCLUDED,$2932
d501fafc-2451-40d6-ac76-8589968522b4,Sonoma,"218 Reginald Groves, Anneberg, SD 93578",61075,3.7,4,3,96,3,True,False,True,INCLUDED,$3875
af478746-ac29-4f5f-9718-0ec16a8ea745,Napa,"749 Merritt Curve Apt. 628, Mileston, MH 23310",07332,4.8,1,3,99,4,False,True,True,NOT_INCLUDED,$2323
4e26cf1d-99b9-4002-9eff-5e2ef6d62efa,Napa,"19811 Lisa Expressway Apt. 524, Lake Kathybury, RI 20707",30147,4.2,4,1,60,2,True,False,False,NOT_INCLUDED,$2360
41a60bbf-2d41-41ca-a429-7bd87e960f23,Marin,"21406 Soto Dam Suite 932, East Joshualand, OK 96431",14412,3.0,4,3,75,4,True,True,True,NOT_INCLUDED,$2769
b9d46ddd-a11c-4a69-be1c-7b20d5e54d60,Santa Clara,"56729 Brianna Points, South Ronnieview, HI 07581",48346,2.4,3,3,74,4,False,True,True,NOT_INCLUDED,$3997
456298ca-72ee-4f8e-9044-0112f36cd73b,San Francisco,"USS Carrillo, FPO AA 73272",20283,4.9,3,1,98,1,False,True,False,NOT_INCLUDED,$3910
cd7bdada-e2a9-4399-9cfc-a2c39deac9a2,Santa Clara,"PSC 0421, Box 9871, APO AA 22165",52028,4.6,1,1,74,3,False,True,True,NOT_INCLUDED,$2071
389f8a37-f601-4aa1-a55e-c49fd77e0ab4,Contra Costa,"88049 Melanie Harbors Apt. 502, Cassandraport, AL 71529",38807,4.3,2,2,93,4,True,True,False,INCLUDED,$2507
ee81fb98-acb7-4e17-bd36-d9dc4d4b2e71,Sonoma,"615 Tyler Knolls, Julialand, AZ 32040",36383,3.8,1,1,91,4,False,False,False,NOT_INCLUDED,$2797
cca4d521-c268-41b1-85e4-d68edde3a371,San Francisco,"660 Mason Path, Lake Kyleville, DC 28209",60972,2.6,2,3,85,4,True,True,False,INCLUDED,$3503
3a988a87-0469-4caa-9eb6-aeb8424c0587,Sonoma,"8562 Nichole Gateway, New Brianfort, TX 68412",63878,2.1,3,2,85,4,False,False,False,NOT_INCLUDED,$3154
f98ccb5f-29c8-45fa-92b6-b8b45d451dd8,Solano,"538 Phillips Inlet, Katherineton, ND 36878",74577,3.9,3,2,63,3,True,True,False,NOT_INCLUDED,$2727
b57ce1b1-8865-49d6-aa37-56e24f952f5b,San Francisco,"PSC 5682, Box 7156, APO AA 59349",75429,4.7,2,1,83,2,False,True,True,INCLUDED,$2075
f6144e74-3dec-4aae-91b3-021ae7ee3ec9,San Francisco,"22885 Zimmerman Ridge Suite 051, South Richardstad, ID 69859",81012,3.8,1,2,87,3,True,False,True,NOT_INCLUDED,$3149
71f91031-d44f-4041-895c-3c620717c8aa,Napa,"445 Julia Valley, Kellihaven, IA 29655",31217,4.3,4,3,98,4,False,False,True,NOT_INCLUDED,$3409
a4303a14-a378-4e48-9125-651f0c91e435,San Mateo,"844 Brian Squares Suite 184, Johnsonshire, AK 34084",19778,3.6,1,3,67,1,True,False,True,NOT_INCLUDED,$3893
2fe85fca-ff70-4ddc-bfcf-b49cba6e27c9,Solano,"3455 Ramirez Flat, East Gregorystad, PA 39343",39383,2.4,2,3,61,2,True,True,True,INCLUDED,$3461
04d9480b-f464-48f7-84de-75187db67775,San Mateo,"41526 Odonnell View, Tylerport, NV 83847",98929,4.9,3,1,81,1,False,True,False,INCLUDED,$3227
8289e73c-929c-4c12-94c4-3194ef1145b7,Sonoma,"7959 Kevin Stream, North Michaelton, PA 61486",81580,3.2,2,3,77,3,True,True,False,NOT_INCLUDED,$3492
c872af34-cfa8-4133-8180-85ecab9c1a91,Marin,"152 Cross Islands Apt. 457, Michaelmouth, NY 14372",56186,3.8,3,3,83,1,True,True,False,NOT_INCLUDED,$2064
4f2ac1b9-06ce-47c5-8dcf-2d8bae2a1044,Santa Clara,"0121 Johnson Green Apt. 943, Lake Mark, OK 51816",86622,3.7,4,1,72,3,True,True,False,INCLUDED,$3785
6543eb89-4e06-46d2-90d5-936675da6a93,Sonoma,"23638 Derrick Island Apt. 035, Barnesshire, SC 48497",41092,4.7,1,2,97,1,False,False,True,INCLUDED,$3242
b2b61610-d502-4651-b1fc-cf4e7213f43e,Alameda,"989 Michelle Skyway, North Karenbury, OR 24541",02176,3.0,3,3,93,3,False,False,True,NOT_INCLUDED,$2735
4123770a-1a01-4762-b50d-de2b2d8f79f2,San Francisco,"553 Wood Parkways, Tammyfurt, PA 15813",78549,4.7,3,3,86,4,True,True,True,INCLUDED,$2429
b9251623-77de-40a5-9647-b89b0c5d2fad,Marin,"807 Moore Ports Apt. 251, West Elizabeth, MI 69662",78268,4.9,1,1,91,3,True,True,True,NOT_INCLUDED,$2838
3fc5fa85-6904-43a2-94bc-8091239c4ea5,Marin,"497 Derek Plains Suite 978, Smithberg, OK 85551",34577,2.1,3,3,76,1,False,True,False,INCLUDED,$2767
36fe68fa-4448-4d63-a3c3-65d7a5643af0,Contra Costa,"63053 Amber Ridges Apt. 070, Rodriguezhaven, CT 16109",55695,4.6,1,1,66,4,True,False,False,INCLUDED,$2594
d276b12c-7cde-458c-bc8b-f630edba0108,San Francisco,"525 Laura Estates, East Kimberlyhaven, VT 13186",52231,4.5,4,1,97,3,False,True,False,NOT_INCLUDED,$2042
fd5af978-3acc-4fe9-b014-1da6164732c4,Marin,"52492 Allen Coves, North Mary, ME 01368",90941,4.5,1,2,75,2,True,True,True,NOT_INCLUDED,$3530
ad5470e3-bb30-41a1-a420-e2a567ceca2d,Napa,"487 Katrina Flats, Danatown, DE 53533",33446,4.7,3,1,74,4,False,True,False,NOT_INCLUDED,$2821
ccf653e8-f202-47be-8958-0b5dbb03d355,Santa Clara,"84061 Vincent Heights, Robertmouth, MN 80635",79209,4.0,4,3,63,3,True,True,False,NOT_INCLUDED,$2831
c7472461-6a0e-4d43-b16f-d8a2d80a1b5b,Alameda,"343 Ashley Ford, Reneechester, GU 08850",77099,2.1,1,1,87,3,False,True,False,INCLUDED,$2690
760db0bb-6311-4416-85c9-6aac95823e49,San Francisco,"1350 Wilson Stravenue Apt. 258, West Williamtown, SD 97573",59454,2.7,2,1,89,3,True,True,True,NOT_INCLUDED,$3261
381624d6-c36c-4fc9-ae8d-3abfb4d699fc,Marin,"277 Marshall Port Apt. 312, New Evanstad, AS 67578",93093,4.0,1,2,61,3,True,False,False,NOT_INCLUDED,$2137
c9e44b76-c670-46ed-b427-012440b0a344,Marin,"066 Anderson Rest Apt. 883, North Amandaside, TN 37670",16380,4.1,3,1,90,1,True,False,True,NOT_INCLUDED,$3191
dfb33973-6d52-4f95-ac2e-0c3714706784,Marin,"92133 Laura Parkways Suite 992, Kayleeland, HI 18743",65586,2.5,1,3,65,2,True,True,False,NOT_INCLUDED,$2705
823620cc-3edf-466a-811a-e85f102e2585,Alameda,"6303 Bennett Groves, Olsenmouth, ME 01758",64653,2.2,4,1,91,3,True,True,False,NOT_INCLUDED,$3032
0bb28e94-3dce-4bc2-b0d1-8150e999ca7b,Napa,"1321 Lee Ford Apt. 676, North Jennifer, SC 84034",17012,2.3,1,1,68,1,False,False,False,NOT_INCLUDED,$2068
8603da7a-62e4-43ad-80df-2bedaacb9833,Contra Costa,"3318 Bates Square, Williamsmouth, FM 96427",18619,4.1,3,1,83,4,True,True,False,NOT_INCLUDED,$2371
2ed30c59-f145-43b5-9e43-3efc27b9a79f,Santa Clara,"3265 Kristy Greens, Kellyville, CO 37306",21269,4.7,1,3,75,1,True,True,True,INCLUDED,$3823
d8e6f3cb-798c-47ab-a53a-263a473eb115,Alameda,"96032 Andrew Crescent Suite 129, West Catherine, LA 60727",81602,4.2,1,2,81,1,True,True,True,NOT_INCLUDED,$2411
542253f6-0f0d-4c49-a577-d10ffbabba57,Alameda,"22299 Sullivan Crossroad, West Ethan, DE 47480",78353,3.2,3,2,77,2,True,True,True,INCLUDED,$2316
3706d537-d4cb-4dd7-93c1-2bfa070957ad,San Francisco,"125 Martinez Crest, Port Michaelstad, MO 58994",59600,3.4,1,1,61,4,True,False,False,NOT_INCLUDED,$2344
c650d475-a9a1-441f-beba-49e32f7c729d,Marin,"40628 Laura Street, Sandybury, AK 83282",70316,3.5,3,3,84,3,False,False,True,INCLUDED,$2034
